	Athl_seq	Crub_seq	Agroup_monophyly	Crub_Cgrand_monophyly	Csat_monophyly	C_group_monophyly	Topology	Topology_loose	Bootstrap_Support
894	Athal__AT1G52580	Crub__Carubv10012655m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
895	Athal__AT1G52590	Crub__Carubv10010305m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
896	Athal__AT1G52620	Crub__Carubv10008354m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
897	Athal__AT1G52640	Crub__Carubv10012099m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
898	Athal__AT1G52770	Crub__Carubv10009092m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
899	Athal__AT1G52780	Crub__Carubv10011888m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
900	Athal__AT1G52830	Crub__Carubv10010401m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
901	Athal__AT1G52890	Crub__Carubv10009816m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
902	Athal__AT1G52920	Crub__Carubv10011802m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
903	Athal__AT1G52980	Crub__Carubv10012196m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	71
904	Athal__AT1G53000	Crub__Carubv10009902m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
905	Athal__AT1G53080	Crub__Carubv10009931m	TRUE	TRUE	FALSE	FALSE	Other_topology	Other_topology	BS_scoreNA
906	Athal__AT1G53163	Crub__Carubv10009704m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
907	Athal__AT1G53170	Crub__Carubv10010374m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
908	Athal__AT1G53180	Crub__Carubv10009550m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
909	Athal__AT1G53270	Crub__Carubv10008662m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
910	Athal__AT1G53280	Crub__Carubv10009147m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	71
911	Athal__AT1G53300	Crub__Carubv10008469m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
912	Athal__AT1G53320	Crub__Carubv10009251m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
913	Athal__AT1G53330	Crub__Carubv10009047m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	75
914	Athal__AT1G53460	Crub__Carubv10012449m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	54
915	Athal__AT1G53645	Crub__Carubv10008838m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	67
916	Athal__AT1G53660	Crub__Carubv10011334m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
917	Athal__AT1G53680	Crub__Carubv10011492m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	89
918	Athal__AT1G53760	Crub__Carubv10009999m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	70
919	Athal__AT1G53820	Crub__Carubv10009709m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	44
920	Athal__AT1G53920	Crub__Carubv10009398m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
921	Athal__AT1G53930	Crub__Carubv10012350m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	72
922	Athal__AT1G54030	Crub__Carubv10009373m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	99
923	Athal__AT1G54095	Crub__Carubv10010504m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
924	Athal__AT1G54215	Crub__Carubv10011764m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	74
925	Athal__AT1G54310	Crub__Carubv10009180m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	50
926	Athal__AT1G54350	Crub__Carubv10011986m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	87
927	Athal__AT1G54400	Crub__Carubv10021021m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	83
928	Athal__AT1G54450	Crub__Carubv10021330m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	81
929	Athal__AT1G54530	Crub__Carubv10022260m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	63
930	Athal__AT1G54540	Crub__Carubv10020873m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	88
931	Athal__AT1G54740	Crub__Carubv10020764m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	90
932	Athal__AT1G54780	Crub__Carubv10020648m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	46
933	Athal__AT1G54820	Crub__Carubv10020254m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
934	Athal__AT1G54850	Crub__Carubv10020913m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
935	Athal__AT1G55020	Crub__Carubv10019783m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	75
936	Athal__AT1G55140	Crub__Carubv10010146m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	48
937	Athal__AT1G55180	Crub__Carubv10010904m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
938	Athal__AT1G55190	Crub__Carubv10010880m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	98
939	Athal__AT1G55270	Crub__Carubv10009185m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
940	Athal__AT1G55280	Crub__Carubv10009220m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	19
941	Athal__AT1G55365	Crub__Carubv10011735m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	92
942	Athal__AT1G55480	Crub__Carubv10011413m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	80
943	Athal__AT1G55530	Crub__Carubv10009589m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	76
944	Athal__AT1G55550	Crub__Carubv10008287m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
945	Athal__AT1G55580	Crub__Carubv10011270m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
946	Athal__AT1G55590	Crub__Carubv10008620m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
947	Athal__AT1G55600	Crub__Carubv10011619m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
948	Athal__AT1G55630	Crub__Carubv10008686m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	98
949	Athal__AT1G55760	Crub__Carubv10009707m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	84
950	Athal__AT1G55850	Crub__Carubv10012240m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
951	Athal__AT1G55890	Crub__Carubv10009341m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	44
952	Athal__AT1G55940	Crub__Carubv10011464m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	85
953	Athal__AT1G56020	Crub__Carubv10009464m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	57
954	Athal__AT1G56050	Crub__Carubv10011750m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	46
955	Athal__AT1G56160	Crub__Carubv10003283m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
956	Athal__AT1G56210	Crub__Carubv10020521m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
957	Athal__AT1G56320	Crub__Carubv10021493m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	94
958	Athal__AT1G56350	Crub__Carubv10020243m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
959	Athal__AT1G56420	Crub__Carubv10020998m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	64
960	Athal__AT1G56423	Crub__Carubv10020833m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
961	Athal__AT1G56430	Crub__Carubv10022181m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	53
962	Athal__AT1G56500	Crub__Carubv10021909m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	86
963	Athal__AT1G56550	Crub__Carubv10021691m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	81
964	Athal__AT1G56560	Crub__Carubv10020003m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	81
965	Athal__AT1G56670	Crub__Carubv10020428m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	80
966	Athal__AT1G56710	Crub__Carubv10022386m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	74
967	Athal__AT1G57560	Crub__Carubv10020714m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
968	Athal__AT1G57790	Crub__Carubv10020502m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
969	Athal__AT1G58070	Crub__Carubv10021763m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	100
970	Athal__AT1G58120	Crub__Carubv10021847m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
971	Athal__AT1G58170	Crub__Carubv10022469m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	55
972	Athal__AT1G58340	Crub__Carubv10020211m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
973	Athal__AT1G58370	Crub__Carubv10019737m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	69
974	Athal__AT1G58420	Crub__Carubv10021366m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
975	Athal__AT1G59510	Crub__Carubv10020427m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	87
976	Athal__AT1G59530	Crub__Carubv10022186m	FALSE	TRUE	TRUE	TRUE	Other_topology	Other_topology	BS_scoreNA
977	Athal__AT1G59590	Crub__Carubv10022305m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	92
978	Athal__AT1G59600	Crub__Carubv10020653m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	41
979	Athal__AT1G59650	Crub__Carubv10020162m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	61
980	Athal__AT1G59720	Crub__Carubv10022184m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
981	Athal__AT1G59725	Crub__Carubv10021510m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	90
982	Athal__AT1G59730	Crub__Carubv10021111m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
983	Athal__AT1G59760	Crub__Carubv10019704m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
984	Athal__AT1G59850	Crub__Carubv10021851m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	87
985	Athal__AT1G59900	Crub__Carubv10020439m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	70
986	Athal__AT1G59910	Crub__Carubv10022068m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	60
987	Athal__AT1G59940	Crub__Carubv10022177m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	83
988	Athal__AT1G59970	Crub__Carubv10020497m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
989	Athal__AT1G59980	Crub__Carubv10020365m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
990	Athal__AT1G59990	Crub__Carubv10021279m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	68
991	Athal__AT1G60000	Crub__Carubv10020814m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	66
992	Athal__AT1G60050	Crub__Carubv10021757m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	76
993	Athal__AT1G60060	Crub__Carubv10020465m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
994	Athal__AT1G60160	Crub__Carubv10019804m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
995	Athal__AT1G60190	Crub__Carubv10021483m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	90
996	Athal__AT1G60240	Crub__Carubv10022010m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	87
997	Athal__AT1G60390	Crub__Carubv10019963m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
998	Athal__AT1G60420	Crub__Carubv10020010m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
999	Athal__AT1G60440	Crub__Carubv10020467m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
1000	Athal__AT1G60470	Crub__Carubv10020626m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1001	Athal__AT1G60490	Crub__Carubv10021447m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1002	Athal__AT1G60550	Crub__Carubv10020619m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	83
1003	Athal__AT1G60660	Crub__Carubv10021302m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	76
1004	Athal__AT1G60760	Crub__Carubv10021794m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	50
1005	Athal__AT1G60770	Crub__Carubv10020193m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
1006	Athal__AT1G60783	Crub__Carubv10022419m	TRUE	TRUE	FALSE	TRUE	AC_topology	AC_topology	51
1007	Athal__AT1G60790	Crub__Carubv10020097m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	76
1008	Athal__AT1G60870	Crub__Carubv10021112m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	47
1009	Athal__AT1G60995	Crub__Carubv10021584m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1010	Athal__AT1G61040	Crub__Carubv10019938m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
1011	Athal__AT1G61050	Crub__Carubv10021594m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
1012	Athal__AT1G61065	Crub__Carubv10021022m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	69
1013	Athal__AT1G61110	Crub__Carubv10021371m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	86
1014	Athal__AT1G61570	Crub__Carubv10021223m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	70
1015	Athal__AT1G61590	Crub__Carubv10020339m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	79
1016	Athal__AT1G61610	Crub__Carubv10019792m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1017	Athal__AT1G61630	Crub__Carubv10021390m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	74
1018	Athal__AT1G61667	Crub__Carubv10021000m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	63
1019	Athal__AT1G61670	Crub__Carubv10020152m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	73
1020	Athal__AT1G61720	Crub__Carubv10022026m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	42
1021	Athal__AT1G61750	Crub__Carubv10022027m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	87
1022	Athal__AT1G61760	Crub__Carubv10020910m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
1023	Athal__AT1G61770	Crub__Carubv10020656m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	67
1024	Athal__AT1G61780	Crub__Carubv10021202m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	59
1025	Athal__AT1G61790	Crub__Carubv10020563m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	65
1026	Athal__AT1G61860	Crub__Carubv10020438m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
1027	Athal__AT1G61870	Crub__Carubv10020389m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	47
1028	Athal__AT1G61930	Crub__Carubv10020952m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
1029	Athal__AT1G61950	Crub__Carubv10021616m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	43
1030	Athal__AT1G62050	Crub__Carubv10019967m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	87
1031	Athal__AT1G62260	Crub__Carubv10022294m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
1032	Athal__AT1G62300	Crub__Carubv10020051m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
1033	Athal__AT1G62340	Crub__Carubv10021339m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	53
1034	Athal__AT1G62370	Crub__Carubv10021950m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	61
1035	Athal__AT1G62400	Crub__Carubv10020429m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	65
1036	Athal__AT1G62420	Crub__Carubv10020728m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	40
1037	Athal__AT1G62422	Crub__Carubv10020972m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
1038	Athal__AT1G62450	Crub__Carubv10022325m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	53
1039	Athal__AT1G62480	Crub__Carubv10021056m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	65
1040	Athal__AT1G62520	Crub__Carubv10020761m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
1041	Athal__AT1G62680	Crub__Carubv10020093m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	58
1042	Athal__AT1G62700	Crub__Carubv10022351m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
1043	Athal__AT1G62710	Crub__Carubv10020164m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	95
1044	Athal__AT1G62720	Crub__Carubv10022281m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	68
1045	Athal__AT1G62750	Crub__Carubv10019829m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1046	Athal__AT1G62770	Crub__Carubv10020941m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	61
1047	Athal__AT1G62780	Crub__Carubv10021841m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	80
1048	Athal__AT1G62940	Crub__Carubv10021677m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	70
1049	Athal__AT1G62975	Crub__Carubv10020804m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1050	Athal__AT1G62980	Crub__Carubv10021978m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	50
1051	Athal__AT1G63000	Crub__Carubv10020632m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	55
1052	Athal__AT1G63060	Crub__Carubv10022367m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	35
1053	Athal__AT1G63100	Crub__Carubv10019945m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	39
1054	Athal__AT1G63120	Crub__Carubv10020670m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	48
1055	Athal__AT1G63160	Crub__Carubv10020535m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
1056	Athal__AT1G63310	Crub__Carubv10021020m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	54
1057	Athal__AT1G63410	Crub__Carubv10021380m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	57
1058	Athal__AT1G63450	Crub__Carubv10021808m	FALSE	TRUE	TRUE	TRUE	Other_topology	Other_topology	BS_scoreNA
1059	Athal__AT1G63560	Crub__Carubv10022282m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	51
1060	Athal__AT1G63680	Crub__Carubv10021912m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1061	Athal__AT1G63710	Crub__Carubv10020100m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
1062	Athal__AT1G63780	Crub__Carubv10020624m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	83
1063	Athal__AT1G63810	Crub__Carubv10021305m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
1064	Athal__AT1G63820	Crub__Carubv10022040m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	80
1065	Athal__AT1G63840	Crub__Carubv10021019m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	73
1066	Athal__AT1G63850	Crub__Carubv10020096m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	86
1067	Athal__AT1G63910	Crub__Carubv10021858m	FALSE	TRUE	TRUE	TRUE	Other_topology	Other_topology	BS_scoreNA
1068	Athal__AT1G63930	Crub__Carubv10020366m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	89
1069	Athal__AT1G63990	Crub__Carubv10021898m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
1070	Athal__AT1G64040	Crub__Carubv10020658m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	45
1071	Athal__AT1G64065	Crub__Carubv10022353m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	74
1072	Athal__AT1G64080	Crub__Carubv10020340m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
1073	Athal__AT1G64160	Crub__Carubv10021010m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	42
1074	Athal__AT1G64180	Crub__Carubv10020001m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	64
1075	Athal__AT1G64210	Crub__Carubv10021395m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
1076	Athal__AT1G64350	Crub__Carubv10021356m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	67
1077	Athal__AT1G64405	Crub__Carubv10021166m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	49
1078	Athal__AT1G64460	Crub__Carubv10020079m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	57
1079	Athal__AT1G64530	Crub__Carubv10019754m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1080	Athal__AT1G64550	Crub__Carubv10019860m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	33
1081	Athal__AT1G64570	Crub__Carubv10019671m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1082	Athal__AT1G64720	Crub__Carubv10020442m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
1083	Athal__AT1G64800	Crub__Carubv10007924m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	35
1084	Athal__AT1G64880	Crub__Carubv10021454m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	96
1085	Athal__AT1G65030	Crub__Carubv10020592m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	59
1086	Athal__AT1G65080	Crub__Carubv10020136m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
1087	Athal__AT1G65240	Crub__Carubv10020224m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	88
1088	Athal__AT1G65295	Crub__Carubv10021174m	TRUE	TRUE	FALSE	FALSE	Other_topology	BC_topology	69
1089	Athal__AT1G65320	Crub__Carubv10020346m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	66
1090	Athal__AT1G65410	Crub__Carubv10020598m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	45
1091	Athal__AT1G65430	Crub__Carubv10020067m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
1092	Athal__AT1G65450	Crub__Carubv10022464m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	58
1093	Athal__AT1G65540	Crub__Carubv10021982m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1094	Athal__AT1G65560	Crub__Carubv10020562m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
1095	Athal__AT1G65570	Crub__Carubv10022424m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	54
1096	Athal__AT1G65650	Crub__Carubv10020640m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	81
1097	Athal__AT1G65690	Crub__Carubv10020710m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	82
1098	Athal__AT1G65710	Crub__Carubv10020174m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	74
1099	Athal__AT1G66080	Crub__Carubv10020900m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	83
1100	Athal__AT1G66110	Crub__Carubv10021885m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	99
1101	Athal__AT1G66130	Crub__Carubv10020532m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	57
1102	Athal__AT1G66140	Crub__Carubv10020811m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
1103	Athal__AT1G66150	Crub__Carubv10019739m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
1104	Athal__AT1G66210	Crub__Carubv10021953m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1105	Athal__AT1G66220	Crub__Carubv10021900m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
1106	Athal__AT1G66245	Crub__Carubv10021424m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
1107	Athal__AT1G66340	Crub__Carubv10019861m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	83
1108	Athal__AT1G66350	Crub__Carubv10020171m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1109	Athal__AT1G66470	Crub__Carubv10021322m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	51
1110	Athal__AT1G66680	Crub__Carubv10020434m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	83
1111	Athal__AT1G66810	Crub__Carubv10020655m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	49
1112	Athal__AT1G66830	Crub__Carubv10019896m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1113	Athal__AT1G66850	Crub__Carubv10022343m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	46
1114	Athal__AT1G66890	Crub__Carubv10021075m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	68
1115	Athal__AT1G66900	Crub__Carubv10020782m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	59
1116	Athal__AT1G67030	Crub__Carubv10022163m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
1117	Athal__AT1G67050	Crub__Carubv10020794m	TRUE	TRUE	FALSE	TRUE	BC_topology	BC_topology	89
1118	Athal__AT1G67060	Crub__Carubv10020884m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	56
1119	Athal__AT1G67070	Crub__Carubv10021870m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
1120	Athal__AT1G67080	Crub__Carubv10020908m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
1121	Athal__AT1G67170	Crub__Carubv10020518m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	82
1122	Athal__AT1G67220	Crub__Carubv10022194m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
