"","Agroup_monophyly","Crub_Cgrand_monophyly","Csat_monophyly","C_group_monophyly","Topology","Bootstrap_Support","Athal_sister","CrubCgra_sister"
"1381","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16053905","Csativa__XP_010416682 Csativa__XP_010416684 Csativa__XP_010471935"
"1382","TRUE","TRUE","TRUE","TRUE","AC_topology","40","Alyr__16055312","Csativa__XP_010471936 Csativa__XP_010428821"
"1383","FALSE","TRUE","TRUE","TRUE","BC_topology","90","Many_sisters","Csativa__XP_010416688 Csativa__XP_010471939 Csativa__XP_010428823"
"1384","TRUE","TRUE","TRUE","TRUE","BC_topology","79","Alyr__16038049","Csativa__XP_010428824 Csativa__XP_010416690 Csativa__XP_010471940"
"1385","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16052775","Csativa__XP_010428834"
"1386","TRUE","TRUE","TRUE","TRUE","BC_topology","79","Alyr__16049310","Csativa__XP_010428850"
"1387","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16055685","Bstri__Bostr.20129s0207"
"1388","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16060914","Csativa__XP_010428856"
"1389","TRUE","TRUE","TRUE","TRUE","BC_topology","64","Alyr__16035813","Csativa__XP_010419244 Csativa__XP_010471970 Csativa__XP_010428857"
"1390","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16053710","Many_sisters"
"1391","TRUE","TRUE","TRUE","TRUE","BC_topology","92","Alyr__16042687","Csativa__XP_010416742 Csativa__XP_010471984"
"1392","TRUE","TRUE","TRUE","TRUE","AB_topology","40","Alyr__16066199","Csativa__XP_010428871 Csativa__XP_010471985"
"1393","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16056918","Csativa__XP_010416752 Csativa__XP_010471991 Csativa__XP_010428874"
"1394","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16050790","Csativa__XP_010471999"
"1395","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046127","Csativa__XP_010472001 Csativa__XP_010416769 Csativa__XP_010428907"
"1396","TRUE","TRUE","TRUE","TRUE","BC_topology","84","Alyr__16058359","Csativa__XP_010416772 Csativa__XP_010472004 Csativa__XP_010428912"
"1397","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16044239","Csativa__XP_010428924"
"1398","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16038745","Csativa__XP_010472011 Csativa__XP_010428925"
"1399","TRUE","TRUE","TRUE","TRUE","BC_topology","43","Alyr__16051762","Csativa__XP_010416781 Csativa__XP_010428927"
"1400","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16043695","Bstri__Bostr.20129s0248 Csativa__XP_010428929 Csativa__XP_010428930"
"1401","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059894","Csativa__XP_010428934 Csativa__XP_010472023 Csativa__XP_010416789 Bstri__Bostr.20129s0251"
"1402","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16063430","Csativa__XP_010416790 Csativa__XP_010428935 Csativa__XP_010472024 Bstri__Bostr.20129s0252"
"1403","TRUE","TRUE","TRUE","TRUE","AC_topology","84","Alyr__16045567","Csativa__XP_010472031 Csativa__XP_010428943 Csativa__XP_010416797"
"1404","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16039311","Csativa__XP_010428945 Csativa__XP_010416799 Csativa__XP_010472033 Bstri__Bostr.20129s0259"
"1405","TRUE","TRUE","TRUE","TRUE","BC_topology","85","Alyr__16040470","Csativa__XP_010428956 Csativa__XP_010416816 Csativa__XP_010472050"
"1406","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035334","Csativa__XP_010472055"
"1407","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16056121","Csativa__XP_010472056 Csativa__XP_010431549"
"1408","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059500","Bstri__Bostr.20129s0276"
"1409","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16056543","Csativa__XP_010479265 Csativa__XP_010461661 Csativa__XP_010500368"
"1410","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16048244","Bstri__Bostr.20129s0288"
"1411","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16046933","Csativa__XP_010417455"
"1412","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040234","Csativa__XP_010472692 Bstri__Bostr.20129s0292"
"1413","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16061027","Csativa__XP_010417464"
"1414","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16054753","Bstri__Bostr.20129s0296"
"1415","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059021","Bstri__Bostr.20129s0304 Csativa__XP_010472705 Csativa__XP_010417476 Csativa__XP_010429699"
"1416","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16061921","Csativa__XP_010486604"
"1417","TRUE","TRUE","TRUE","TRUE","BC_topology","36","Alyr__16046831","Csativa__XP_010472715 Csativa__XP_010417487 Csativa__XP_010417488"
"1418","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16053534","Csativa__XP_010417498 Csativa__XP_010472720 Csativa__XP_010429749 Bstri__Bostr.20129s0323"
"1419","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059533","Csativa__XP_010417507 Bstri__Bostr.20129s0329"
"1420","FALSE","TRUE","TRUE","TRUE","BC_topology","53","Many_sisters","Csativa__XP_010472744 Csativa__XP_010429775 Csativa__XP_010417520"
"1421","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16053095","Bstri__Bostr.20129s0343"
"1422","TRUE","TRUE","TRUE","TRUE","AB_topology","67","Alyr__16034950","Csativa__XP_010417524 Csativa__XP_010472746 Csativa__XP_010429779"
"1423","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16035939","Csativa__XP_010431642 Csativa__XP_010417533 Csativa__XP_010474488"
"1424","TRUE","TRUE","TRUE","TRUE","BC_topology","68","Alyr__16059507","Csativa__XP_010417536 Csativa__XP_010472753"
"1425","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16049715","Csativa__XP_010472758 Csativa__XP_010417538 Csativa__XP_010429787"
"1426","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16050303","Alyr__16050303 Athal__AT1G79220"
"1427","TRUE","TRUE","TRUE","TRUE","BC_topology","63","Alyr__16035846","Csativa__XP_010429813 Csativa__XP_010417595"
"1428","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16044446","Csativa__XP_010429817"
"1429","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16054716","Csativa__XP_010429815 Csativa__XP_010472790 Csativa__XP_010419370"
"1430","TRUE","TRUE","TRUE","TRUE","BC_topology","58","Alyr__16038379","Csativa__XP_010429818"
"1431","TRUE","TRUE","TRUE","TRUE","BC_topology","68","Alyr__16035940","Csativa__XP_010429821 Csativa__XP_010472792 Csativa__XP_010419371"
"1432","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16043424","Bstri__Bostr.20129s0374"
"1433","TRUE","TRUE","TRUE","TRUE","BC_topology","52","Alyr__16059807","Csativa__XP_010429823"
"1434","TRUE","TRUE","TRUE","TRUE","BC_topology","93","Alyr__16057093","Csativa__XP_010429825 Csativa__XP_010417603 Csativa__XP_010417604"
"1435","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16039658","Csativa__XP_010472798"
"1436","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16058168","Csativa__XP_010417611"
"1437","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16045417","Csativa__XP_010417622"
"1438","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16059297","Csativa__XP_010417629 Csativa__XP_010472825"
"1439","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16046298","Csativa__XP_010429861 Csativa__XP_010417632"
"1440","TRUE","TRUE","TRUE","TRUE","BC_topology","86","Alyr__16037934","Csativa__XP_010417641 Csativa__XP_010472845"
"1441","TRUE","TRUE","TRUE","TRUE","BC_topology","55","Alyr__16052394","Csativa__XP_010417797 Csativa__XP_010417796 Csativa__XP_010430067"
"1442","TRUE","TRUE","TRUE","TRUE","BC_topology","80","Alyr__16053500","Csativa__XP_010430065 Csativa__XP_010430064 Csativa__XP_010473030"
"1443","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16061311","Csativa__XP_010417791 Csativa__XP_010473028 Csativa__XP_010431663 Bstri__Bostr.20129s0535"
"1444","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16043392","Csativa__XP_010417780 Csativa__XP_010417779 Csativa__XP_010430047"
"1445","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16048985","Csativa__XP_010430042"
"1446","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16058209","Csativa__XP_010473004"
"1447","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16063337","Csativa__XP_010430037 Csativa__XP_010473005 Csativa__XP_010417768"
"1448","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16046727","Bstri__Bostr.20129s0507 Csativa__XP_010417752"
"1449","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16055996","Csativa__XP_010474521 Csativa__XP_010430008 Csativa__XP_010417750"
"1450","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16058546","Csativa__XP_010417747 Csativa__XP_010472986 Csativa__XP_010472987"
"1451","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16036956","Csativa__XP_010472985 Csativa__XP_010430005 Csativa__XP_010417746"
"1452","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16063209","Csativa__XP_010430003 Csativa__XP_010472979 Csativa__XP_010417743"
"1453","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16064950","Bstri__Bostr.22461s0001"
"1454","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16036488","Csativa__XP_010429998 Csativa__XP_010472975 Csativa__XP_010472974"
"1455","TRUE","TRUE","TRUE","TRUE","BC_topology","98","Alyr__16061676","Csativa__XP_010417734 Csativa__XP_010472958 Csativa__XP_010429991"
"1456","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16034204","Csativa__XP_010472949 Csativa__XP_010472950 Csativa__XP_010429979"
"1457","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16058162","Csativa__XP_010429980"
"1458","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16047633","Csativa__XP_010429978 Csativa__XP_010472948"
"1459","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16043946","Csativa__XP_010429977 Csativa__XP_010472947"
"1460","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16065645","Csativa__XP_010417713 Csativa__XP_010472941 Csativa__XP_010429972 Bstri__Bostr.20129s0476"
"1461","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16058449","Csativa__XP_010429956 Csativa__XP_010417707"
"1462","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16055146","Csativa__XP_010472909 Csativa__XP_010472908 Csativa__XP_010429939"
"1463","TRUE","TRUE","TRUE","TRUE","BC_topology","83","Alyr__16054839","Csativa__XP_010472902 Csativa__XP_010429933"
"1464","TRUE","TRUE","TRUE","TRUE","BC_topology","86","Alyr__16056219","Csativa__XP_010429932 Csativa__XP_010472901"
"1465","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16038654","Csativa__XP_010429925"
"1466","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16042479","Csativa__XP_010417676"
"1467","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16057434","Csativa__XP_010472855 Csativa__XP_010417653"
"1468","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16037076","Csativa__XP_010472854"
"1469","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16055207","Alyr__16055207 Athal__AT1G80920"
"1470","TRUE","TRUE","TRUE","TRUE","AC_topology","99","Alyr__16042270","Csativa__XP_010502067"
"1471","TRUE","TRUE","TRUE","FALSE","AB_topology","69","Alyr__16051562","Alyr__16051562 Athal__AT2G01150 Bstri__Bostr.7903s0054"
"1472","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16057324","Csativa__XP_010513833"
"1473","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16063973","Csativa__XP_010502083"
"1474","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16053025","Csativa__XP_010502111 Csativa__XP_010513852 Csativa__XP_010424880"
"1475","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16061339","Csativa__XP_010513853"
"1476","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16035253","Csativa__XP_010502129 Csativa__XP_010513873 Csativa__XP_010424922"
"1477","TRUE","TRUE","TRUE","TRUE","AB_topology","44","Alyr__16045104","Csativa__XP_010513884 Csativa__XP_010424928"
"1478","FALSE","TRUE","TRUE","TRUE","Other_topology","BS_scoreNA","Many_sisters","Csativa__XP_010424933 Csativa__XP_010513891 Csativa__XP_010502142"
"1479","TRUE","TRUE","TRUE","TRUE","BC_topology","91","Alyr__16052110","Csativa__XP_010513895 Csativa__XP_010502148 Csativa__XP_010424940"
"1480","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16040449","Alyr__16040449 Athal__AT2G01670"
"1481","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16048649","Bstri__Bostr.7903s0006"
"1482","TRUE","TRUE","TRUE","TRUE","BC_topology","59","Alyr__16041170","Csativa__XP_010513901 Csativa__XP_010502158 Csativa__XP_010502157"
"1483","TRUE","TRUE","TRUE","TRUE","BC_topology","70","Alyr__16039892","Csativa__XP_010424951 Csativa__XP_010513907"
"1484","TRUE","TRUE","TRUE","TRUE","AB_topology","66","Alyr__16062894","Csativa__XP_010502170 Csativa__XP_010424952"
"1485","TRUE","TRUE","TRUE","TRUE","BC_topology","38","Alyr__16056275","Csativa__XP_010424953 Csativa__XP_010502173 Csativa__XP_010513909"
"1486","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16038545","Csativa__XP_010513922 Csativa__XP_010502185 Csativa__XP_010424967"
"1487","TRUE","TRUE","TRUE","TRUE","AB_topology","55","Alyr__16051579","Csativa__XP_010513932 Csativa__XP_010502191 Csativa__XP_010502200"
"1488","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16038591","Csativa__XP_010513948 Csativa__XP_010513949"
"1489","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16051012","Csativa__XP_010424988 Csativa__XP_010513953"
"1490","TRUE","TRUE","TRUE","TRUE","BC_topology","89","Alyr__16038193","Csativa__XP_010513957"
"1491","TRUE","FALSE","TRUE","TRUE","AB_topology","47","Alyr__16053006","Bstri__Bostr.0556s0030 Alyr__16053006 Athal__AT2G02050"
"1492","FALSE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Csativa__XP_010502230 Crub__Carubv10016777m Cgrand__Cagra.2767s0011 Bstri__Bostr.0556s0044","Bstri__Bostr.0556s0044"
"1493","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16041357","Csativa__XP_010502233 Csativa__XP_010424999"
"1494","TRUE","TRUE","TRUE","TRUE","AC_topology","49","Alyr__16048085","Csativa__XP_010425000 Csativa__XP_010502234 Csativa__XP_010513998"
"1495","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16047649","Bstri__Bostr.0556s0089 Csativa__XP_010425047 Csativa__XP_010514045"
"1496","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16035724","Csativa__XP_010425067 Csativa__XP_010514061 Csativa__XP_010514062"
"1497","TRUE","TRUE","TRUE","TRUE","AC_topology","97","Alyr__16036820","Csativa__XP_010502310 Csativa__XP_010425075 Csativa__XP_010514069"
"1498","TRUE","TRUE","TRUE","TRUE","BC_topology","47","Alyr__16060426","Csativa__XP_010514070"
"1499","TRUE","TRUE","TRUE","TRUE","BC_topology","69","Alyr__16040229","Csativa__XP_010502317 Csativa__XP_010425091"
"1500","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16062652","Alyr__16062652 Athal__AT2G03120 Csativa__XP_010425096 Csativa__XP_010502320"
"1501","TRUE","TRUE","TRUE","TRUE","AB_topology","70","Alyr__16057322","Csativa__XP_010425104"
"1502","TRUE","TRUE","TRUE","TRUE","BC_topology","97","Alyr__16055839","Csativa__XP_010514089 Csativa__XP_010514088 Csativa__XP_010514087"
"1503","TRUE","TRUE","TRUE","TRUE","BC_topology","70","Alyr__16063109","Csativa__XP_010502330 Csativa__XP_010425106"
"1504","FALSE","TRUE","TRUE","TRUE","Other_topology","BS_scoreNA","Many_sisters","Csativa__XP_010502348 Csativa__XP_010514102 Csativa__XP_010425122"
"1505","TRUE","TRUE","TRUE","FALSE","AB_topology","79","Alyr__16050910","Alyr__16050910 Athal__AT2G03410 Bstri__Bostr.0556s0165"
"1506","FALSE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Many_sisters","Csativa__XP_010425127 Csativa__XP_010514110 Csativa__XP_010502353 Bstri__Bostr.0556s0166 Alyr__16042143"
"1507","TRUE","TRUE","TRUE","TRUE","AC_topology","62","Alyr__16045826","Csativa__XP_010425133 Csativa__XP_010502356 Csativa__XP_010514115"
"1508","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16051846","Csativa__XP_010502373 Csativa__XP_010514121"
"1509","TRUE","TRUE","TRUE","TRUE","AC_topology","38","Alyr__16048514","Csativa__XP_010425145 Csativa__XP_010514122"
"1510","TRUE","TRUE","TRUE","TRUE","BC_topology","82","Alyr__16035227","Csativa__XP_010514134 Csativa__XP_010425164 Csativa__XP_010425165"
"1511","TRUE","TRUE","TRUE","TRUE","BC_topology","84","Alyr__16060087","Csativa__XP_010514135 Csativa__XP_010502387 Csativa__XP_010425166"
"1512","TRUE","TRUE","TRUE","TRUE","BC_topology","87","Alyr__16051575","Csativa__XP_010430708 Csativa__XP_010430709"
"1513","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16046234","Bstri__Bostr.0556s0193 Csativa__XP_010430710 Csativa__XP_010514147"
"1514","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16059261","Bstri__Bostr.0556s0204"
"1515","TRUE","TRUE","TRUE","TRUE","AC_topology","67","Alyr__16061234","Csativa__XP_010514166 Csativa__XP_010425193 Csativa__XP_010502422"
"1516","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16059523","Csativa__XP_010514315"
"1517","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16063066","Csativa__XP_010514327"
"1518","TRUE","TRUE","TRUE","TRUE","BC_topology","47","Alyr__16043332","Csativa__XP_010488690 Csativa__XP_010514497 Csativa__XP_010466995"
"1519","TRUE","TRUE","TRUE","TRUE","AC_topology","83","Alyr__16061809","Csativa__XP_010514605 Csativa__XP_010467005 Csativa__XP_010488700"
"1520","TRUE","TRUE","TRUE","TRUE","BC_topology","95","Alyr__16036158","Csativa__XP_010467007"
"1521","TRUE","TRUE","TRUE","TRUE","BC_topology","78","Alyr__16062875","Csativa__XP_010467009 Csativa__XP_010422778 Csativa__XP_010488701"
"1522","TRUE","TRUE","TRUE","TRUE","BC_topology","100","Alyr__16051977","Csativa__XP_010488702 Csativa__XP_010514635"
"1523","TRUE","TRUE","TRUE","TRUE","BC_topology","94","Alyr__16060446","Csativa__XP_010518560"
"1524","TRUE","TRUE","TRUE","TRUE","AB_topology","45","Alyr__16057571","Csativa__XP_010467020 Csativa__XP_010518592 Csativa__XP_010488708"
"1525","TRUE","TRUE","TRUE","TRUE","BC_topology","90","Alyr__16042024","Csativa__XP_010467025 Csativa__XP_010488712 Csativa__XP_010518613"
"1526","TRUE","TRUE","TRUE","TRUE","AC_topology","67","Alyr__16055637","Csativa__XP_010488715"
"1527","TRUE","TRUE","TRUE","TRUE","AB_topology","96","Alyr__16058376","Csativa__XP_010488722"
"1528","TRUE","TRUE","TRUE","TRUE","AC_topology","52","Alyr__16044857","Csativa__XP_010412402 Csativa__XP_010488723 Csativa__XP_010467037"
"1529","TRUE","TRUE","TRUE","TRUE","AB_topology","64","Alyr__16059118","Csativa__XP_010467041"
"1530","TRUE","TRUE","TRUE","TRUE","BC_topology","45","Alyr__16060413","Csativa__XP_010488734 Csativa__XP_010467047"
"1531","TRUE","TRUE","TRUE","TRUE","BC_topology","31","Alyr__16037251","Csativa__XP_010412464 Csativa__XP_010467046 Csativa__XP_010488738"
"1532","TRUE","TRUE","TRUE","TRUE","AC_topology","88","Alyr__16063909","Csativa__XP_010467058"
"1533","TRUE","TRUE","TRUE","TRUE","AC_topology","41","Alyr__16062147","Csativa__XP_010467066"
"1534","TRUE","TRUE","TRUE","TRUE","AB_topology","33","Alyr__16053850","Csativa__XP_010488772 Csativa__XP_010467091 Csativa__XP_010412694"
"1535","TRUE","TRUE","TRUE","TRUE","AC_topology","49","Alyr__16046485","Csativa__XP_010467086"
"1536","TRUE","TRUE","TRUE","TRUE","BC_topology","74","Alyr__16057312","Csativa__XP_010488778 Csativa__XP_010412737"
"1537","FALSE","TRUE","TRUE","TRUE","BC_topology","52","Many_sisters","Csativa__XP_010488782 Csativa__XP_010467107 Csativa__XP_010412792"
"1538","TRUE","TRUE","TRUE","TRUE","AC_topology","56","Alyr__16059969","Csativa__XP_010488783 Csativa__XP_010467108"
"1539","TRUE","TRUE","TRUE","TRUE","BC_topology","39","Alyr__16056476","Csativa__XP_010467109 Csativa__XP_010488784"
"1540","TRUE","TRUE","TRUE","TRUE","BC_topology","96","Alyr__16064921","Csativa__XP_010467119 Csativa__XP_010412907 Csativa__XP_010488793"
"1541","TRUE","TRUE","TRUE","TRUE","BC_topology","59","Alyr__16042061","Csativa__XP_010488800 Csativa__XP_010467128 Csativa__XP_010412980"
"1542","TRUE","TRUE","TRUE","FALSE","Other_topology","BS_scoreNA","Alyr__16055601","Bstri__Bostr.24399s0016"
"1543","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16060677","Csativa__XP_010467134"
"1544","TRUE","TRUE","TRUE","TRUE","AB_topology","100","Alyr__16066092","Csativa__XP_010413110 Csativa__XP_010413116"
"1545","TRUE","TRUE","TRUE","TRUE","BC_topology","99","Alyr__16046975","Csativa__XP_010467155 Csativa__XP_010467154"
"1546","TRUE","TRUE","TRUE","TRUE","BC_topology","88","Alyr__16036099","Csativa__XP_010514775 Csativa__XP_010503089 Csativa__XP_010425853"
