Analysis,Order,Athal_seq,Crub_seq,Agroup_monophyly,Crubub_Cgrand_monophyly,Csat_monophyly,C_group_monophyly,Topology,Topology_loose,Bootstrap_Support,Scaffold,Start,Stop,Middle
Nuclear_RetDups,421,AtAT1G70780.1,Cr10021392,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,47,2,10170636,10171144,10170890
Nuclear,1217,Athal__AT1G71015,Crub__Carubv10020986m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,98,2,10292143,10293098,10292620.5
Nuclear_RetDups,729,AtAT1G71020.2_AtAT1G71020.1,Cr10019954,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,2,10293712,10296307,10295009.5
Nuclear_RetDups,51,AtAT1G71040,Cr10020039,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10301305,10304835,10303070
Nuclear,1218,Athal__AT1G71060,Crub__Carubv10022011m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,98,2,10310102,10311640,10310871
Nuclear,1219,Athal__AT1G71100,Crub__Carubv10020700m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,59,2,10320680,10321804,10321242
Nuclear,1220,Athal__AT1G71110,Crub__Carubv10020087m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,2,10324155,10327075,10325615
Nuclear,1221,Athal__AT1G71150,Crub__Carubv10020718m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,10360732,10361923,10361327.5
Nuclear,1222,Athal__AT1G71160,Crub__Carubv10021968m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,42,2,10362232,10363614,10362923
Nuclear,1223,Athal__AT1G71170,Crub__Carubv10021401m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,47,2,10364135,10365034,10364584.5
Nuclear,1224,Athal__AT1G71190,Crub__Carubv10021503m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,2,10365389,10366817,10366103
Nuclear_RetDups,564,AtAT1G71230.1,Cr10020540,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,2,10383408,10385635,10384521.5
Nuclear,1225,Athal__AT1G71250,Crub__Carubv10022173m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,61,2,10390537,10391993,10391265
Nuclear,1226,Athal__AT1G71340,Crub__Carubv10021692m,FALSE,TRUE,TRUE,FALSE,Other_topology,AC_topology,74,2,10413794,10415592,10414693
Nuclear,1227,Athal__AT1G71350,Crub__Carubv10019962m,FALSE,TRUE,TRUE,TRUE,Other_topology,AC_topology,92,2,10415858,10418933,10417395.5
Nuclear_RetDups,593,AtAT1G71380.1,Cr10022009,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,56,2,10424716,10426511,10425613.5
Nuclear_RetDups,714,AtAT1G71410.1,Cr10021914,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,2,10437988,10442468,10440228
Nuclear,1228,Athal__AT1G71430,Crub__Carubv10022435m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,2,10445626,10446147,10445886.5
Nuclear,1229,Athal__AT1G71490,Crub__Carubv10019902m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10462712,10465181,10463946.5
Nuclear,1230,Athal__AT1G71690,Crub__Carubv10020731m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10477481,10478731,10478106
Nuclear,1231,Athal__AT1G71691,Crub__Carubv10021728m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,68,2,10478941,10480832,10479886.5
Nuclear,1232,Athal__AT1G71697,Crub__Carubv10021986m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,2,10500295,10502049,10501172
Nuclear,1233,Athal__AT1G71720,Crub__Carubv10021539m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,80,2,10512664,10514865,10513764.5
Nuclear,1234,Athal__AT1G71730,Crub__Carubv10022219m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,58,2,10515254,10515793,10515523.5
Nuclear,1235,Athal__AT1G71740,Crub__Carubv10022292m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,2,10516150,10516542,10516346
Nuclear_RetDups,722,AtAT1G71770.1_AtAT1G71770.2,Cr10021938,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,2,10519759,10522433,10521096
Nuclear,1236,Athal__AT1G71790,Crub__Carubv10020830m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,57,2,10529346,10531616,10530481
Nuclear,1237,Athal__AT1G71800,Crub__Carubv10021875m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,2,10532524,10535152,10533838
Nuclear,1238,Athal__AT1G71850,Crub__Carubv10021804m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,52,2,10557907,10559322,10558614.5
Nuclear,1239,Athal__AT1G71870,Crub__Carubv10020163m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10565711,10568495,10567103
Nuclear,1240,Athal__AT1G71940,Crub__Carubv10020785m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,27,2,10626976,10630138,10628557
Nuclear,1241,Athal__AT1G71950,Crub__Carubv10022211m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,49,2,10629531,10630095,10629813
Nuclear,1242,Athal__AT1G71980,Crub__Carubv10020298m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,2,10650171,10652670,10651420.5
Nuclear,1243,Athal__AT1G72090,Crub__Carubv10021633m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,2,10674973,10678207,10676590
Nuclear,1244,Athal__AT1G72100,Crub__Carubv10020268m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,10678723,10680524,10679623.5
Nuclear,1245,Athal__AT1G72150,Crub__Carubv10020065m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,75,2,10712148,10714788,10713468
Nuclear,1246,Athal__AT1G72160,Crub__Carubv10020182m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,2,10717592,10720030,10718811
Nuclear_RetDups,574,AtAT1G72175.1,Cr10021003,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10720500,10724315,10722407.5
Nuclear,1247,Athal__AT1G72230,Crub__Carubv10021025m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,66,2,10754782,10755782,10755282
Nuclear,1248,Athal__AT1G72240,Crub__Carubv10021011m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,40,2,10756571,10757235,10756903
Nuclear,1249,Athal__AT1G72280,Crub__Carubv10020240m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10769217,10772066,10770641.5
Nuclear,1250,Athal__AT1G72340,Crub__Carubv10020426m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,10812772,10814600,10813686
Nuclear,1251,Athal__AT1G72350,Crub__Carubv10021825m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,10815055,10815723,10815389
Nuclear,1252,Athal__AT1G72430,Crub__Carubv10021718m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,2,10842545,10842901,10842723
Nuclear,1253,Athal__AT1G72440,Crub__Carubv10022090m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10845860,10851342,10848601
Nuclear,1254,Athal__AT1G72450,Crub__Carubv10020824m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,80,2,10851973,10853791,10852882
Nuclear,1255,Athal__AT1G72460,Crub__Carubv10022071m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,10858058,10860109,10859083.5
Nuclear,1256,Athal__AT1G72470,Crub__Carubv10019917m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,2,10862137,10864439,10863288
Nuclear,1257,Athal__AT1G72480,Crub__Carubv10020156m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,10864491,10866910,10865700.5
Nuclear,1258,Athal__AT1G72490,Crub__Carubv10020740m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,10868134,10869505,10868819.5
Nuclear,1259,Athal__AT1G72500,Crub__Carubv10022450m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,10876904,10880166,10878535
Nuclear_RetDups,36,AtAT1G72520,Cr10019743,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,2,10894290,10898395,10896342.5
Nuclear,1260,Athal__AT1G72540,Crub__Carubv10021890m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,10900845,10902585,10901715
Nuclear,1261,Athal__AT1G72570,Crub__Carubv10021893m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,10918936,10921354,10920145
Nuclear,1262,Athal__AT1G72620,Crub__Carubv10021290m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,2,10925986,10927346,10926666
Nuclear_RetDups,762,AtAT1G72630.1,Cr10021108,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,70,2,10928484,10929597,10929040.5
Nuclear,1263,Athal__AT1G72670,Crub__Carubv10020371m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,65,2,10940844,10943444,10942144
Nuclear,1264,Athal__AT1G72680,Crub__Carubv10020694m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,2,10943855,10945786,10944820.5
Nuclear,1265,Athal__AT1G72720,Crub__Carubv10021141m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,10962854,10963604,10963229
Nuclear_RetDups,488,AtAT1G72760.1,Cr10021790,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,10972486,10975413,10973949.5
Nuclear,1266,Athal__AT1G72980,Crub__Carubv10021744m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,2,11027610,11028164,11027887
Nuclear,1267,Athal__AT1G73000,Crub__Carubv10022043m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,79,2,11034588,11035232,11034910
Nuclear,1268,Athal__AT1G73010,Crub__Carubv10020549m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,11036245,11039302,11037773.5
Nuclear_RetDups,37,AtAT1G73030,Cr10020963,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,59,2,11046944,11049614,11048279
Nuclear,1269,Athal__AT1G73050,Crub__Carubv10020012m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,85,2,11049691,11051957,11050824
Nuclear,1270,Athal__AT1G73060,Crub__Carubv10021515m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,11052302,11054572,11053437
Nuclear_RetDups,351,AtAT1G73080.1,Cr10021511,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11058148,11064567,11061357.5
Nuclear,1271,Athal__AT1G73110,Crub__Carubv10020345m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11065383,11070918,11068150.5
Nuclear,1272,Athal__AT1G73140,Crub__Carubv10020376m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11075161,11077379,11076270
Nuclear,1273,Athal__AT1G73150,Crub__Carubv10020214m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11077627,11079891,11078759
Nuclear,1274,Athal__AT1G73190,Crub__Carubv10022350m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,96,2,11094500,11095520,11095010
Nuclear,1275,Athal__AT1G73220,Crub__Carubv10021403m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,70,2,11115734,11117485,11116609.5
Nuclear,1276,Athal__AT1G73240,Crub__Carubv10020146m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,85,2,11119557,11122261,11120909
Nuclear,1277,Athal__AT1G73400,Crub__Carubv10020058m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,2,11160937,11163553,11162245
Nuclear,1278,Athal__AT1G73410,Crub__Carubv10021434m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,57,2,11165131,11166305,11165718
Nuclear,1279,Athal__AT1G73480,Crub__Carubv10020236m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,100,2,11192866,11196662,11194764
Nuclear,1280,Athal__AT1G73500,Crub__Carubv10020687m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,52,2,11201874,11203393,11202633.5
Nuclear,1281,Athal__AT1G73540,Crub__Carubv10020817m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,33,2,11214984,11216418,11215701
Nuclear,1282,Athal__AT1G73560,Crub__Carubv10021367m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,2,11219709,11220397,11220053
Nuclear,1283,Athal__AT1G73590,Crub__Carubv10019970m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11229989,11233571,11231780
Nuclear,1284,Athal__AT1G73630,Crub__Carubv10021066m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,46,2,11251776,11252599,11252187.5
Nuclear,1285,Athal__AT1G73640,Crub__Carubv10022399m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11254540,11255557,11255048.5
Nuclear_RetDups,664,AtAT1G73660.1,Cr10021716,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11259745,11264393,11262069
Nuclear_RetDups,39,AtAT1G73690,Cr10020413,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11286859,11289165,11288012
Nuclear,1286,Athal__AT1G73720,Crub__Carubv10020160m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11296031,11300580,11298305.5
Nuclear,1287,Athal__AT1G73730,Crub__Carubv10020043m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,2,11300690,11303247,11301968.5
Nuclear,1288,Athal__AT1G73840,Crub__Carubv10020436m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,77,2,11342873,11345597,11344235
Nuclear,1289,Athal__AT1G73850,Crub__Carubv10019934m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,2,11346851,11350233,11348542
Nuclear,1290,Athal__AT1G73880,Crub__Carubv10021824m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,94,2,11361197,11366676,11363936.5
Nuclear,1291,Athal__AT1G73890,Crub__Carubv10021923m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,2,11368111,11368880,11368495.5
Nuclear_RetDups,740,AtAT1G73920.2_AtAT1G73920.1,Cr10022049,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11373950,11377534,11375742
Nuclear,1292,Athal__AT1G73940,Crub__Carubv10021099m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,45,2,11381472,11382962,11382217
Nuclear_RetDups,750,AtAT1G73950.1,Cr10020241,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,2,11383208,11388274,11385741
Nuclear,1293,Athal__AT1G73965,Crub__Carubv10021173m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,2,11401687,11402074,11401880.5
Nuclear,1294,Athal__AT1G73970,Crub__Carubv10019816m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11402803,11405942,11404372.5
Nuclear,1295,Athal__AT1G73990,Crub__Carubv10021504m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,89,2,11411624,11415897,11413760.5
Nuclear_RetDups,41,AtAT1G74040,Cr10019832,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11429994,11434956,11432475
Nuclear,1296,Athal__AT1G74055,Crub__Carubv10021814m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,39,2,11438256,11438684,11438470
Nuclear,1297,Athal__AT1G74110,Crub__Carubv10021927m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,2,11453053,11454760,11453906.5
Nuclear,1298,Athal__AT1G74120,Crub__Carubv10021842m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,85,2,11457913,11459259,11458586
Nuclear,1299,Athal__AT1G74210,Crub__Carubv10020425m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,60,2,11486928,11489730,11488329
Nuclear,1300,Athal__AT1G74220,Crub__Carubv10021423m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11489862,11490926,11490394
Nuclear,1301,Athal__AT1G74240,Crub__Carubv10020507m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,76,2,11494133,11496756,11495444.5
Nuclear,1302,Athal__AT1G74250,Crub__Carubv10019953m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,66,2,11496848,11504196,11500522
Nuclear,1303,Athal__AT1G74260,Crub__Carubv10019663m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,76,2,11496848,11504678,11500763
Nuclear,1304,Athal__AT1G74400,Crub__Carubv10020251m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11540518,11541915,11541216.5
Nuclear,1305,Athal__AT1G74450,Crub__Carubv10020351m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,94,2,11559885,11563974,11561929.5
Nuclear,1306,Athal__AT1G74460,Crub__Carubv10020505m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,65,2,11568427,11570032,11569229.5
Nuclear,1307,Athal__AT1G74470,Crub__Carubv10020078m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,2,11570738,11573980,11572359
Nuclear,1308,Athal__AT1G74480,Crub__Carubv10021541m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,2,11573374,11574550,11573962
Nuclear,1309,Athal__AT1G74490,Crub__Carubv10020458m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,68,2,11575157,11577649,11576403
Nuclear,1310,Athal__AT1G74500,Crub__Carubv10021619m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,59,2,11581954,11582324,11582139
Nuclear,1311,Athal__AT1G74580,Crub__Carubv10019852m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,11604818,11608694,11606756
Nuclear,1312,Athal__AT1G74630,Crub__Carubv10022358m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11614531,11616462,11615496.5
Nuclear,1313,Athal__AT1G74650,Crub__Carubv10020618m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,11629514,11630987,11630250.5
Nuclear,1314,Athal__AT1G74700,Crub__Carubv10020760m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,84,2,11646818,11649006,11647912
Nuclear,1315,Athal__AT1G74720,Crub__Carubv10019701m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11658999,11662656,11660827.5
Nuclear_RetDups,481,AtAT1G74740.1,Cr10020106,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,2,11662872,11666860,11664866
Nuclear,1316,Athal__AT1G74730,Crub__Carubv10020854m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,2,11662872,11665841,11664356.5
Nuclear_RetDups,43,AtAT1G74780,Cr10020132,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,38,2,11680345,11683118,11681731.5
Nuclear,1317,Athal__AT1G74790,Crub__Carubv10019888m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11683522,11689977,11686749.5
Nuclear,1318,Athal__AT1G74800,Crub__Carubv10019922m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11683522,11689977,11686749.5
Nuclear,1319,Athal__AT1G74870,Crub__Carubv10020696m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,2,11713950,11715196,11714573
Nuclear,1320,Athal__AT1G74900,Crub__Carubv10022126m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,70,2,11721638,11723080,11722359
Nuclear,1321,Athal__AT1G74930,Crub__Carubv10020965m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,55,2,11731380,11732913,11732146.5
Nuclear,1322,Athal__AT1G74940,Crub__Carubv10020923m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,2,11734234,11735669,11734951.5
Nuclear,1323,Athal__AT1G74970,Crub__Carubv10020951m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,61,2,11746540,11748290,11747415
Nuclear,1324,Athal__AT1G74990,Crub__Carubv10022226m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,2,11749052,11749465,11749258.5
Nuclear,1325,Athal__AT1G75000,Crub__Carubv10020660m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,2,11752544,11753790,11753167
Nuclear,1326,Athal__AT1G75010,Crub__Carubv10019862m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11753846,11759266,11756556
Nuclear_RetDups,79,AtAT1G75140,Cr10021419,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11802832,11804721,11803776.5
Nuclear,1327,Athal__AT1G75160,Crub__Carubv10022220m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,49,2,11810910,11812740,11811825
Nuclear,1328,Athal__AT1G75200,Crub__Carubv10019936m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,11821609,11824948,11823278.5
Nuclear_RetDups,46,AtAT1G75220,Cr10020200,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,99,2,11830960,11834875,11832917.5
Nuclear,1329,Athal__AT1G75260,Crub__Carubv10020148m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,11850287,11851843,11851065
Nuclear,1330,Athal__AT1G75350,Crub__Carubv10021107m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,34,2,11881958,11883029,11882493.5
Nuclear,1331,Athal__AT1G75360,Crub__Carubv10020757m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,11887607,11888988,11888297.5
Nuclear,1332,Athal__AT1G75390,Crub__Carubv10021012m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11911347,11912508,11911927.5
Nuclear,1333,Athal__AT1G75490,Crub__Carubv10020960m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,54,2,11953174,11954121,11953647.5
Nuclear,1334,Athal__AT1G75520,Crub__Carubv10021561m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,11975770,11977156,11976463
Nuclear,1335,Athal__AT1G75530,Crub__Carubv10022306m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,85,2,11983594,11984955,11984274.5
Nuclear,1336,Athal__AT1G75540,Crub__Carubv10020651m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,11993140,11994834,11993987
Nuclear,1337,Athal__AT1G75580,Crub__Carubv10021184m,FALSE,TRUE,FALSE,TRUE,BC_topology,BC_topology,66,2,12005373,12006176,12005774.5
Nuclear_RetDups,81,AtAT1G75620,Cr10021300,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,2,12022126,12023769,12022947.5
Nuclear,1338,Athal__AT1G75690,Crub__Carubv10021088m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,90,2,12049519,12050986,12050252.5
Nuclear,1339,Athal__AT1G75710,Crub__Carubv10020159m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,2,12056212,12059373,12057792.5
Nuclear,1340,Athal__AT1G75790,Crub__Carubv10021484m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,2,12087802,12090299,12089050.5
Nuclear,1341,Athal__AT1G75820,Crub__Carubv10019714m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,12096991,12100521,12098756
Nuclear,1342,Athal__AT1G75860,Crub__Carubv10020695m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,12139500,12141436,12140468
Nuclear,1343,Athal__AT1G75900,Crub__Carubv10020529m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,66,2,12154467,12156567,12155517
Nuclear,1344,Athal__AT1G75940,Crub__Carubv10021944m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,2,12164950,12167941,12166445.5
Nuclear,1345,Athal__AT1G75980,Crub__Carubv10020876m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,12173581,12175251,12174416
Nuclear,1346,Athal__AT1G76065,Crub__Carubv10021228m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,98,2,12195783,12196671,12196227
Nuclear,1347,Athal__AT1G76070,Crub__Carubv10020800m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,78,2,12197724,12199061,12198392.5
Nuclear,1348,Athal__AT1G76080,Crub__Carubv10020711m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,12199237,12200981,12200109
Nuclear,1349,Athal__AT1G76110,Crub__Carubv10020597m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,12205337,12207931,12206634
Nuclear_RetDups,570,AtAT1G76140.2_AtAT1G76140.1,Cr10021987,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,12222709,12226422,12224565.5
Nuclear,1350,Athal__AT1G76150,Crub__Carubv10022236m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,81,2,12226988,12229696,12228342
Nuclear,1351,Athal__AT1G76210,Crub__Carubv10021639m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,2,12247574,12248254,12247914
Nuclear,1352,Athal__AT1G76220,Crub__Carubv10022187m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,12249871,12250650,12250260.5
Nuclear,1353,Athal__AT1G76240,Crub__Carubv10022021m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,2,12254962,12255888,12255425
Nuclear,1354,Athal__AT1G76250,Crub__Carubv10021873m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,2,12258903,12261273,12260088
Nuclear_RetDups,615,AtAT1G76260.1,Cr10020568,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,2,12262561,12266482,12264521.5
Nuclear,1355,Athal__AT1G76290,Crub__Carubv10021658m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,100,2,12275806,12277836,12276821
Nuclear_RetDups,83,AtAT1G76310,Cr10020320,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,82,2,12282517,12285318,12283917.5
Nuclear_RetDups,605,AtAT1G76390.1_AtAT1G76390.2,Cr10019814,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,12313874,12320344,12317109
Nuclear,1356,Athal__AT1G76400,Crub__Carubv10021529m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,2,12317240,12320212,12318726
Nuclear,1357,Athal__AT1G76405,Crub__Carubv10021048m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,50,2,12320490,12322680,12321585
Nuclear,1358,Athal__AT1G76410,Crub__Carubv10021002m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,69,2,12328328,12329131,12328729.5
